trip_id,driver_id,pickup_time,dropoff_time,pickup_location,fare_amount,status
98c8da1e-54a5-439d-bdd9-a21a8c4915b0,10,2025-07-04T06:57:09.911853,2025-07-04T07:14:09.911853,University,29.66,cancelled
4b4aa840-e456-47d6-a337-f6e1921c518c,43,2025-07-05T00:57:09.911872,2025-07-05T01:35:09.911872,Stadium,50.23,no_show
ec8cf179-0910-448b-b8f3-bdbb154b7ec7,26,2025-07-04T11:57:09.911887,2025-07-04T12:23:09.911887,Airport,54.59,completed
9f4d0d50-019f-4e12-9f66-7d16357d6e7d,2,2025-07-03T16:57:09.911900,2025-07-03T17:41:09.911900,Stadium,51.97,no_show
19805d12-0daf-48d4-a6f5-c4b2d235aa59,40,2025-07-04T06:57:09.911914,2025-07-04T07:19:09.911914,Mall,12.55,no_show
bf27f982-c547-4d92-99e5-de0bf28543c0,17,2025-07-04T18:57:09.911929,2025-07-04T19:27:09.911929,University,51.22,cancelled
c469441f-bbfd-40e8-b3fc-7d74fc392233,17,2025-07-04T07:57:09.911946,2025-07-04T08:29:09.911946,Stadium,65.53,cancelled
edda9e37-5e8d-4136-94c0-2c37b37e82e0,30,2025-07-04T04:57:09.911962,2025-07-04T05:29:09.911962,University,11.49,cancelled
65185eef-4a4c-40c3-9f66-5ce3f6ce20b6,48,2025-07-04T16:57:09.911996,2025-07-04T17:35:09.911996,Mall,88.54,no_show
01aae144-17d9-461b-b0bc-365eab8691fd,19,2025-07-05T07:57:09.912028,2025-07-05T08:15:09.912028,Downtown,70.89,completed
ec29317a-368d-4bd9-9e93-2be114323bf3,26,2025-07-05T07:57:09.912057,2025-07-05T08:42:09.912057,Downtown,22.44,cancelled
4efb0199-eda8-4f49-8c27-57d84a4692d4,1,2025-07-05T07:57:09.912087,2025-07-05T08:32:09.912087,University,82.54,no_show
06cab631-9d4b-4e2e-86da-54550fffee3a,32,2025-07-04T20:57:09.912175,2025-07-04T21:34:09.912175,University,40.92,completed
335793d6-81f7-4884-bd2a-23c371eaa8ab,33,2025-07-04T22:57:09.912223,2025-07-04T23:54:09.912223,Stadium,6.43,completed
61832771-a9cd-43c9-8bec-2de77ac3c39d,20,2025-07-04T08:57:09.912252,2025-07-04T09:27:09.912252,Mall,18.4,no_show
1e9ba121-9bd6-4c78-9e9b-40f69b032a3f,26,2025-07-04T23:57:09.912275,2025-07-05T00:56:09.912275,Downtown,99.25,cancelled
0d0b74b4-c01e-4db1-a8ee-c6234119690e,23,2025-07-04T23:57:09.912299,2025-07-05T00:13:09.912299,Stadium,69.98,cancelled
bab5d7f0-27d0-4e5c-a119-3285740ec6a1,45,2025-07-05T07:57:09.912321,2025-07-05T08:33:09.912321,Stadium,81.28,cancelled
74174fbb-213b-4390-a1c6-0e705ce211f2,13,2025-07-03T12:57:09.912345,2025-07-03T13:29:09.912345,Stadium,16.39,cancelled
223984bf-575e-4b27-bed2-aa71cde99c2a,43,2025-07-04T12:57:09.912424,2025-07-04T13:32:09.912424,University,94.71,completed
2e1243a6-6ee2-4d0d-88bc-0d734fcb471d,37,2025-07-04T05:57:09.912452,2025-07-04T06:22:09.912452,Stadium,89.6,no_show
0a91867b-17fc-4758-8759-d956ea522e0d,26,2025-07-05T10:57:09.912476,2025-07-05T11:11:09.912476,Airport,44.08,completed
302048cf-0fff-4d8d-bd67-292bd3eb6093,20,2025-07-05T01:57:09.912499,2025-07-05T02:31:09.912499,Stadium,19.6,cancelled
eeebdab8-970c-46b6-ae17-f3547b131906,37,2025-07-04T10:57:09.912521,2025-07-04T11:11:09.912521,Downtown,95.89,no_show
2c691fb5-3eac-4c99-aad8-48aa3188fb85,7,2025-07-04T06:57:09.912549,2025-07-04T07:22:09.912549,Mall,19.72,cancelled
358d27dd-c84a-482d-906d-6bf94e6ac403,46,2025-07-05T07:57:09.912570,2025-07-05T08:56:09.912570,Downtown,45.79,cancelled
15ed3b1c-e94e-431a-84fb-5b6fc8b08e60,44,2025-07-04T14:57:09.912593,2025-07-04T15:22:09.912593,Mall,32.47,completed
b4149335-b6da-4f33-a634-b3357a956211,7,2025-07-03T21:57:09.912612,2025-07-03T22:49:09.912612,Downtown,43.96,no_show
0ec23e1b-e7aa-4ce8-b717-f2a9321f05f2,48,2025-07-04T05:57:09.912631,2025-07-04T06:26:09.912631,Mall,12.3,cancelled
5752203c-3553-480c-9871-40f7178ebb85,8,2025-07-05T10:57:09.912652,2025-07-05T11:24:09.912652,Stadium,27.71,cancelled
0c93dd76-6679-42fb-bbca-b3ae957691e3,25,2025-07-04T01:57:09.912674,2025-07-04T02:23:09.912674,Mall,65.15,completed
1428a911-6446-444d-afa5-dd443e7667ae,38,2025-07-05T05:57:09.912696,2025-07-05T06:37:09.912696,Stadium,30.33,cancelled
211d7d2e-adaf-4fc1-8dd6-1f7e7d070d6f,50,2025-07-03T19:57:09.912715,2025-07-03T20:43:09.912715,University,36.95,no_show
0a4a81cd-10b0-4eb5-b797-50675d225c72,2,2025-07-04T03:57:09.912735,2025-07-04T04:57:09.912735,Downtown,28.36,cancelled
88e1719a-e4e8-495b-9e06-d60dee6e62f5,3,2025-07-03T17:57:09.912757,2025-07-03T18:25:09.912757,Stadium,35.05,no_show
b0ceeaaa-e121-431e-9587-ec1f8c1a7c6b,3,2025-07-04T22:57:09.912781,2025-07-04T23:14:09.912781,Downtown,99.22,no_show
af3c45ec-8fc7-43ad-a466-6f75440f862b,41,2025-07-05T04:57:09.912810,2025-07-05T05:09:09.912810,Mall,39.45,completed
82800631-9b9e-4ebe-be3d-6e5fdf7af910,48,2025-07-04T09:57:09.912837,2025-07-04T10:51:09.912837,Downtown,63.53,completed
3745b3e1-db41-4496-80d8-8e46844dd57a,14,2025-07-04T19:57:09.912869,2025-07-04T20:07:09.912869,Downtown,10.97,completed
e0e7e226-469e-4021-903c-cab149aba21d,11,2025-07-04T16:57:09.912907,2025-07-04T17:46:09.912907,Airport,28.31,cancelled
933da1cc-7514-48d0-a098-0cac5832da67,10,2025-07-04T15:57:09.912934,2025-07-04T16:32:09.912934,Downtown,9.44,cancelled
66c0dae7-955b-4296-810f-2369154cf3dc,13,2025-07-04T05:57:09.912962,2025-07-04T06:23:09.912962,Downtown,47.32,cancelled
05e019dc-b188-45d8-baee-c76a7683b58b,2,2025-07-04T04:57:09.912991,2025-07-04T05:08:09.912991,Downtown,29.95,no_show
e1b4e3ad-605e-4215-8457-a15404c8e9db,16,2025-07-04T00:57:09.913007,2025-07-04T01:35:09.913007,University,45.0,no_show
49dd1b49-e075-49e5-badc-4009ef838c22,2,2025-07-04T21:57:09.913023,2025-07-04T22:08:09.913023,Downtown,87.63,cancelled
2591bb98-f26a-4852-9219-d3de166d0ac2,39,2025-07-05T06:57:09.913038,2025-07-05T07:11:09.913038,Mall,99.68,no_show
02e56191-761a-4544-80fe-f071444eda63,4,2025-07-05T08:57:09.913052,2025-07-05T09:28:09.913052,University,57.66,completed
2625ee3a-2a7d-412b-a776-bda66981be1c,15,2025-07-03T22:57:09.913067,2025-07-03T23:07:09.913067,Mall,24.82,completed
0c291ed1-c43c-4d93-9380-858877a40840,24,2025-07-04T07:57:09.913080,2025-07-04T08:05:09.913080,Stadium,63.06,no_show
072a7a42-86c2-40af-87df-9f70a3f00c04,49,2025-07-04T01:57:09.913095,2025-07-04T02:55:09.913095,Stadium,51.11,cancelled
85db859b-901d-49aa-8973-a3445a675565,44,2025-07-04T11:57:09.913123,2025-07-04T12:09:09.913123,University,78.46,completed
fff11c6c-bd55-4f4f-abc0-50a141044858,46,2025-07-04T12:57:09.913138,2025-07-04T13:49:09.913138,University,79.06,no_show
838dd691-d4b2-4c9f-a151-3e87bc48c4a9,27,2025-07-03T22:57:09.913151,2025-07-03T23:13:09.913151,Stadium,97.51,cancelled
51185a01-fa4d-4627-b009-c9ec8a03f392,24,2025-07-04T15:57:09.913172,2025-07-04T16:47:09.913172,Stadium,80.65,cancelled
fdee853f-441e-487c-b252-a2f74de60d86,48,2025-07-04T09:57:09.913189,2025-07-04T10:32:09.913189,University,40.97,cancelled
0fdcaac4-6664-42a1-9fd8-beb55cdb28c0,4,2025-07-05T10:57:09.913209,2025-07-05T11:18:09.913209,University,47.93,cancelled
d1e55394-9082-4df7-a494-6f7a9533aba8,34,2025-07-03T23:57:09.913233,2025-07-04T00:28:09.913233,Downtown,77.36,no_show
b1d0cfc0-69d0-4cd4-bf75-a781201281fd,20,2025-07-03T21:57:09.913266,2025-07-03T22:28:09.913266,Downtown,71.86,no_show
57590422-96a1-409e-b21e-ced8b076625f,17,2025-07-05T11:57:09.913287,2025-07-05T12:14:09.913287,Stadium,60.57,no_show
ec66f5bb-a3f1-4fe0-a553-2960f95f5d05,29,2025-07-04T15:57:09.913301,2025-07-04T16:47:09.913301,Downtown,35.66,completed
77f87797-8d2f-4c63-9d0f-cd2546123b48,46,2025-07-04T04:57:09.913316,2025-07-04T05:02:09.913316,Downtown,94.85,completed
d07118d0-5489-4a14-9701-47afd3a1a071,50,2025-07-04T17:57:09.913331,2025-07-04T18:50:09.913331,Downtown,79.69,no_show
ffa13454-18af-4801-b146-9ace4ca5d4f8,19,2025-07-05T01:57:09.913346,2025-07-05T02:23:09.913346,University,89.42,cancelled
2aecc719-d017-476a-8ba4-9f3c83025bfe,15,2025-07-03T15:57:09.913361,2025-07-03T16:27:09.913361,Mall,66.79,completed
eefa0913-80c9-4e8a-8a6f-86316ab9de13,1,2025-07-05T11:57:09.913374,2025-07-05T12:50:09.913374,Mall,84.89,no_show
3997acc0-1419-411b-bb64-bfdc17115b2a,25,2025-07-05T08:57:09.913387,2025-07-05T09:12:09.913387,Airport,99.03,completed
331f275f-7c44-4862-bcda-568d78fc47c9,47,2025-07-03T14:57:09.913401,2025-07-03T15:52:09.913401,Airport,55.68,cancelled
a4627b13-dbd4-4f70-bb8e-ce95e08a2ced,28,2025-07-04T06:57:09.913414,2025-07-04T07:21:09.913414,Mall,66.76,no_show
3b8507cf-2a8e-4c44-b79c-16b1fa84822b,5,2025-07-04T13:57:09.913427,2025-07-04T14:09:09.913427,Downtown,12.48,no_show
b4d3b861-90a8-4d53-92cc-433313d91c63,16,2025-07-04T17:57:09.913439,2025-07-04T18:48:09.913439,Mall,11.04,cancelled
252b1a3c-5d55-48d7-9f3a-4afa628f2fdc,40,2025-07-04T09:57:09.913452,2025-07-04T10:31:09.913452,Mall,78.4,no_show
31a4cc29-38ec-4e16-a7cb-dea70754cdb6,19,2025-07-05T05:57:09.913465,2025-07-05T06:03:09.913465,Mall,20.92,cancelled
57731d58-d86a-4045-bad5-9da3ce862a8f,28,2025-07-04T18:57:09.913479,2025-07-04T19:47:09.913479,Downtown,11.84,no_show
c43b5718-bc2f-4f8b-b8d6-cdc3894fd899,39,2025-07-03T15:57:09.913491,2025-07-03T16:15:09.913491,Airport,35.43,no_show
b8411932-1c5c-42d8-82b5-0628c16ccd3e,12,2025-07-04T05:57:09.913504,2025-07-04T06:52:09.913504,Airport,20.18,cancelled
7e71dddb-eccf-4195-a6dd-a9844ccce704,6,2025-07-05T03:57:09.913517,2025-07-05T04:27:09.913517,University,89.31,no_show
72b82fe3-9b69-4250-af05-15ca7f0c93d9,15,2025-07-04T05:57:09.913529,2025-07-04T06:18:09.913529,Stadium,47.47,cancelled
ee3bfecd-c86a-4d8d-8176-dcf150033cca,32,2025-07-04T18:57:09.913542,2025-07-04T19:49:09.913542,Downtown,30.37,no_show
df45ee57-7ec8-4a02-8cb8-d92fb0dfe5f7,40,2025-07-04T18:57:09.913555,2025-07-04T19:16:09.913555,Downtown,24.69,cancelled
6d4ec3bb-b401-4cfc-91c4-ec542514992c,38,2025-07-04T01:57:09.913568,2025-07-04T02:38:09.913568,University,17.84,cancelled
34bdc5b1-26bf-4977-a9aa-73d0851ca6ab,30,2025-07-05T03:57:09.913581,2025-07-05T04:12:09.913581,Mall,71.54,cancelled
26d40c30-3ffe-4aa5-87d7-5e70c3ac5c4d,32,2025-07-03T20:57:09.913593,2025-07-03T21:40:09.913593,Downtown,93.47,cancelled
6602fa3a-e0e2-4f36-82d0-6a2befa529ba,16,2025-07-04T19:57:09.913616,2025-07-04T20:36:09.913616,University,41.64,cancelled
d0b874d3-7410-41d2-8176-98222c06c22c,36,2025-07-05T12:57:09.913639,2025-07-05T13:40:09.913639,Airport,26.87,completed
4e934b7c-cbc3-4871-8b75-dabd233f61b1,47,2025-07-05T07:57:09.913656,2025-07-05T08:13:09.913656,Airport,83.88,completed
a6d05283-4e73-4375-a762-272a1df4f9bf,19,2025-07-04T22:57:09.913669,2025-07-04T23:17:09.913669,Stadium,65.06,no_show
9706cb40-42e2-4972-9a02-7ca2515d2132,34,2025-07-05T00:57:09.913682,2025-07-05T01:40:09.913682,University,74.33,no_show
ef760bcd-3198-4610-9441-3191e69b7a91,7,2025-07-04T06:57:09.913695,2025-07-04T07:05:09.913695,Downtown,5.11,completed
0d3fb58d-954e-43ac-962a-32343fda32a8,28,2025-07-03T17:57:09.913708,2025-07-03T18:53:09.913708,University,67.96,completed
6ccda00b-5ee3-4a4b-ac1d-10eaa049aba9,9,2025-07-04T12:57:09.913816,2025-07-04T13:02:09.913816,Downtown,5.13,cancelled
34526b18-8863-46d0-88cc-43f9c8e4df39,44,2025-07-04T08:57:09.913848,2025-07-04T09:40:09.913848,Airport,46.8,no_show
62d64ad3-6a8c-4d59-b79f-fcff4d898163,24,2025-07-04T23:57:09.913862,2025-07-05T00:28:09.913862,Mall,13.51,no_show
27807884-185a-46f9-ad3f-232235201670,23,2025-07-05T05:57:09.913875,2025-07-05T06:08:09.913875,Mall,99.28,cancelled
05dd3268-eb0e-46ff-9b24-dc5b76612f3f,38,2025-07-04T02:57:09.913888,2025-07-04T03:02:09.913888,University,37.17,cancelled
f4d34295-78ed-4ad9-b42a-edcfa9945930,28,2025-07-05T00:57:09.913902,2025-07-05T01:41:09.913902,Stadium,78.23,no_show
540d7c42-b003-493d-9dd0-131570ea1a6e,3,2025-07-03T15:57:09.913914,2025-07-03T16:05:09.913914,Airport,18.45,cancelled
f1e24eb0-e091-413f-a804-b3f9ca5abb12,5,2025-07-04T06:57:09.913927,2025-07-04T07:55:09.913927,University,99.01,cancelled
18e61674-e8c8-484b-908f-e363acc73b26,39,2025-07-03T18:57:09.913941,2025-07-03T19:06:09.913941,Mall,63.19,no_show
89725f7b-20d4-4a25-845d-d3fc538cac3d,13,2025-07-05T00:57:09.913954,2025-07-05T01:54:09.913954,Stadium,17.89,completed
e389668f-db8a-4aa3-a190-8724864e2962,7,2025-07-04T03:57:09.913966,2025-07-04T04:56:09.913966,Airport,64.32,cancelled
5351c807-e1f7-4262-a44a-95fbace5589b,41,2025-07-03T18:57:09.913979,2025-07-03T19:12:09.913979,Stadium,22.71,completed
47e45aa9-1ee8-4048-873d-f5cf33c32bc6,1,2025-07-04T19:57:09.913992,2025-07-04T20:32:09.913992,University,95.9,no_show
1db2b872-4f2d-4dd2-9d75-3746efb6f689,8,2025-07-04T18:57:09.914004,2025-07-04T19:49:09.914004,University,66.36,no_show
d7b793b8-80e7-4b2c-85d8-89c38f376b0f,17,2025-07-04T22:57:09.914017,2025-07-04T23:14:09.914017,Airport,69.95,no_show
0d7a0be0-70d9-4791-a431-2e84ebfff078,33,2025-07-04T07:57:09.914030,2025-07-04T08:56:09.914030,Downtown,91.9,cancelled
63a96552-f432-4164-97c0-b2a0475731fc,45,2025-07-04T12:57:09.914047,2025-07-04T13:28:09.914047,Mall,93.1,cancelled
8198bc6d-06ef-4361-b340-04b61dc3599c,39,2025-07-04T23:57:09.914060,2025-07-05T00:34:09.914060,Mall,31.12,completed
88ecfccc-3a51-46b7-941b-928aa74b4d78,3,2025-07-04T03:57:09.914072,2025-07-04T04:11:09.914072,University,11.5,no_show
772f790b-65b8-45a8-ba11-6888acccd155,50,2025-07-04T20:57:09.914085,2025-07-04T21:51:09.914085,University,89.54,no_show
447b6af0-9b8a-4dfa-afb8-6456a7a4ac10,42,2025-07-04T01:57:09.914098,2025-07-04T02:23:09.914098,Stadium,19.77,cancelled
ff08eb74-e8af-4903-ba5a-1d48303a06f6,17,2025-07-05T02:57:09.914110,2025-07-05T03:33:09.914110,University,99.83,cancelled
4c5b86e0-4610-4926-9ae6-7ddd464c6d3a,47,2025-07-04T23:57:09.914123,2025-07-05T00:37:09.914123,Mall,63.31,no_show
c10aaa18-b02d-4fac-9262-a5f36ef5c89a,20,2025-07-03T12:57:09.914136,2025-07-03T13:36:09.914136,Stadium,78.01,cancelled
71523107-ac89-4996-acc0-d00ee625d20b,25,2025-07-05T10:57:09.914148,2025-07-05T11:11:09.914148,University,36.09,no_show
398ef384-dd4e-4ef0-8e48-d99b8f2e8471,11,2025-07-04T08:57:09.914161,2025-07-04T09:04:09.914161,Airport,28.07,no_show
709ef93c-5c06-4cfc-88b7-b9908febb308,42,2025-07-03T14:57:09.914177,2025-07-03T15:32:09.914177,Stadium,6.69,completed
ad02ae5f-2743-4d63-90ef-9db71f4f63eb,31,2025-07-05T06:57:09.914191,2025-07-05T07:21:09.914191,Stadium,19.99,completed
ac1d9abc-a4b3-4f5a-8ea0-d593409b4477,17,2025-07-04T12:57:09.914204,2025-07-04T13:19:09.914204,Airport,71.79,completed
565a7cbc-5784-4272-9dab-b90cbd49337e,23,2025-07-03T23:57:09.914217,2025-07-04T00:30:09.914217,Mall,62.96,completed
2821c3e3-864d-4a5e-9fe3-addf71d856d1,11,2025-07-03T17:57:09.914229,2025-07-03T18:39:09.914229,Mall,25.83,cancelled
38284939-608e-42ca-8e97-eeffed719222,36,2025-07-04T15:57:09.914243,2025-07-04T16:10:09.914243,Stadium,27.64,cancelled
b405f4d5-5a1a-4901-997a-d4ef97979050,4,2025-07-04T21:57:09.914256,2025-07-04T22:20:09.914256,University,35.19,completed
d764cdfb-1136-4872-9961-b3c4844c84d3,32,2025-07-05T09:57:09.914279,2025-07-05T10:52:09.914279,Stadium,45.57,cancelled
d5325a70-c9a8-4f8c-814b-4c7f44929673,24,2025-07-05T07:57:09.914298,2025-07-05T08:06:09.914298,Airport,33.31,cancelled
91d4a771-d0c6-4286-8af0-694a89a9f563,43,2025-07-05T02:57:09.914312,2025-07-05T03:10:09.914312,Airport,87.81,cancelled
a58d5102-77fb-42dd-9a32-f75be1f2487a,34,2025-07-05T03:57:09.914326,2025-07-05T04:10:09.914326,University,53.79,completed
938ba942-0f51-4c94-859a-e463a23f91d3,10,2025-07-05T07:57:09.914339,2025-07-05T08:35:09.914339,Stadium,83.93,completed
79257762-9f4d-48e3-9382-9e3716acc15a,28,2025-07-04T13:57:09.914353,2025-07-04T14:09:09.914353,Downtown,17.95,cancelled
3ee1ce03-b10c-4ce5-806c-931e5476436b,44,2025-07-03T20:57:09.914373,2025-07-03T21:12:09.914373,Stadium,74.67,no_show
1fb817b5-ade6-4004-b011-619eb1f3051b,25,2025-07-03T18:57:09.914402,2025-07-03T19:52:09.914402,Stadium,35.05,no_show
dc6c30b0-5176-4151-9d81-2a68da7622f1,7,2025-07-05T02:57:09.914426,2025-07-05T03:10:09.914426,Stadium,77.72,no_show
985ad4b3-e943-439c-8b17-bcfb7e5e0a43,45,2025-07-05T00:57:09.914444,2025-07-05T01:05:09.914444,Stadium,38.95,cancelled
d2402025-ea47-4dbf-af91-71e0a33ef34d,36,2025-07-04T16:57:09.914457,2025-07-04T17:34:09.914457,Stadium,51.5,completed
67b40618-c374-479f-8dcb-6412bfb78d44,35,2025-07-05T11:57:09.914470,2025-07-05T12:11:09.914470,Mall,77.3,cancelled
6b11c6aa-ebb6-438a-ace3-7e4c034e71bf,46,2025-07-05T05:57:09.914482,2025-07-05T06:23:09.914482,Stadium,47.32,completed
4d682148-cc4f-41ef-99a6-ea1dc29dba6f,24,2025-07-05T01:57:09.914495,2025-07-05T02:14:09.914495,Downtown,78.99,no_show
490c3b5f-0981-4b5d-89a4-99159e1b1d98,24,2025-07-04T12:57:09.914507,2025-07-04T13:15:09.914507,Airport,58.08,completed
401fb164-a0a1-436a-883c-d2122ae5ac48,7,2025-07-04T23:57:09.914520,2025-07-05T00:39:09.914520,Mall,12.92,cancelled
a9495577-6569-4713-84ad-2f4ff5ffa4c5,46,2025-07-03T18:57:09.914533,2025-07-03T19:51:09.914533,Stadium,60.58,cancelled
88722e64-ccb6-493e-9a3d-f121c39dfb5c,3,2025-07-03T16:57:09.914545,2025-07-03T17:53:09.914545,Mall,17.04,cancelled
ad1e147a-607c-4f30-bd45-317655c2f285,30,2025-07-05T12:57:09.914558,2025-07-05T13:25:09.914558,Downtown,49.0,completed
f2f338eb-60e9-4311-a658-eb0cff8cfa7c,5,2025-07-05T10:57:09.914571,2025-07-05T11:29:09.914571,Mall,36.04,no_show
316d903e-6155-4e0a-941d-b706ec05ef17,32,2025-07-05T10:57:09.914583,2025-07-05T11:44:09.914583,Downtown,91.96,no_show
f5e637c2-e63e-4b37-a524-0016b12f3f74,41,2025-07-04T13:57:09.914596,2025-07-04T14:21:09.914596,Stadium,49.54,completed
31dd7f5c-f550-45a3-8ce0-3e18d7cca1fd,43,2025-07-04T00:57:09.914608,2025-07-04T01:53:09.914608,Downtown,49.08,completed
037c3cd7-1d93-40ec-957c-ad7f6d4121f3,42,2025-07-03T20:57:09.914621,2025-07-03T21:05:09.914621,Mall,37.7,completed
31cf4b50-d226-4744-9da3-0fedeb80281a,43,2025-07-03T21:57:09.914634,2025-07-03T22:28:09.914634,Mall,39.08,no_show
4e26b566-222c-43ab-9bc5-dc854f4715c3,26,2025-07-03T19:57:09.914646,2025-07-03T20:02:09.914646,Airport,19.81,no_show
d6e0dd7e-7ddf-4192-a506-797d29d75617,23,2025-07-04T08:57:09.914660,2025-07-04T09:10:09.914660,Downtown,52.09,no_show
dba80fa2-bb15-46ad-985c-a856d13ef89c,50,2025-07-03T22:57:09.914672,2025-07-03T23:08:09.914672,University,77.37,cancelled
394d9cda-797a-4ca4-b3c6-ce8adc44fcf1,23,2025-07-03T21:57:09.914685,2025-07-03T22:42:09.914685,Airport,77.24,cancelled
4d854d97-e71b-4ed0-861e-10ee03d5de6f,49,2025-07-05T01:57:09.914698,2025-07-05T02:56:09.914698,Stadium,31.34,no_show
d1fe410e-34e7-4af3-9aa3-a61d457dfb11,11,2025-07-03T15:57:09.914710,2025-07-03T16:14:09.914710,Downtown,5.03,no_show
e3a720d1-6ee3-4823-8a1c-52b22a80fb91,6,2025-07-04T08:57:09.914723,2025-07-04T09:55:09.914723,Downtown,63.28,no_show
629b8011-569d-471b-805f-3177948c43f9,20,2025-07-05T07:57:09.914736,2025-07-05T08:25:09.914736,Downtown,30.26,cancelled
556e6f7b-bed7-48b1-b1dd-471376fc5827,48,2025-07-03T23:57:09.914749,2025-07-04T00:50:09.914749,Airport,36.63,completed
0f0daa9b-8744-4da5-bd73-2d217f765d1e,45,2025-07-04T00:57:09.914765,2025-07-04T01:05:09.914765,University,30.25,completed
fdb1a662-66d0-4e8a-95ee-2ab61f80feb5,40,2025-07-05T08:57:09.914777,2025-07-05T09:20:09.914777,Airport,14.36,completed
c202a8b4-192e-49a7-a28f-466be159cc9e,49,2025-07-03T18:57:09.914790,2025-07-03T19:07:09.914790,Mall,10.64,cancelled
a25d0fb0-5e50-4a31-ad61-95f6da2340ac,50,2025-07-05T09:57:09.914856,2025-07-05T10:37:09.914856,University,31.89,cancelled
82782486-8f56-4a9e-9bcf-9e65749310bc,9,2025-07-05T09:57:09.914876,2025-07-05T10:27:09.914876,Mall,48.08,cancelled
0d7a9129-0a28-42fd-a90e-12b0c6d23e63,35,2025-07-03T21:57:09.914890,2025-07-03T22:50:09.914890,Airport,15.86,cancelled
7a8af598-6468-4a11-b727-5b128b22fc22,10,2025-07-03T12:57:09.914904,2025-07-03T13:56:09.914904,University,54.1,completed
fadf87a8-67b3-48bd-8ce8-ee144fabe09e,26,2025-07-03T15:57:09.914916,2025-07-03T16:19:09.914916,Airport,27.15,cancelled
33c0572a-fe63-4088-8352-0590148d26bf,46,2025-07-05T11:57:09.914929,2025-07-05T12:09:09.914929,Downtown,66.82,completed
fdeaaf52-dea3-446b-aff8-67cbee22d300,45,2025-07-04T16:57:09.914942,2025-07-04T17:30:09.914942,University,97.14,no_show
47687762-d03e-4e0c-8b8f-5835664a8a43,23,2025-07-05T08:57:09.914955,2025-07-05T09:21:09.914955,Airport,42.47,cancelled
acb7e8d3-8c3e-471c-8e7d-e4ba59739774,39,2025-07-04T20:57:09.914968,2025-07-04T21:32:09.914968,Mall,91.44,completed
d6ea1b6e-5d8a-4188-a8dd-cb5e4eee0d05,46,2025-07-04T04:57:09.914981,2025-07-04T05:57:09.914981,Downtown,60.1,completed
06a4d6c4-d5f2-494d-bea3-1b8edd0376a1,24,2025-07-04T15:57:09.914993,2025-07-04T16:27:09.914993,Airport,53.67,completed
e3d70b2c-e5ee-4b49-96d7-bd3ca0bf8640,44,2025-07-04T22:57:09.915006,2025-07-04T23:17:09.915006,Downtown,73.2,cancelled
16518939-ab28-443c-8ada-aa50f2be1333,21,2025-07-05T01:57:09.915019,2025-07-05T02:19:09.915019,University,97.13,no_show
1a924f76-dab8-4acd-8567-038bc083f791,33,2025-07-04T04:57:09.915031,2025-07-04T05:15:09.915031,Mall,13.1,completed
425580d8-ced1-42e6-82ca-de4c7c901f13,46,2025-07-04T01:57:09.915044,2025-07-04T02:16:09.915044,Mall,45.33,no_show
d9808bc3-d95c-420c-92db-ede630c5589b,24,2025-07-05T00:57:09.915056,2025-07-05T01:09:09.915056,Mall,43.67,cancelled
73e92d8e-c1d4-4a9f-ac17-80d93114920f,45,2025-07-05T01:57:09.915069,2025-07-05T02:36:09.915069,Stadium,65.02,completed
838c0826-aa34-4610-ad5f-ebde915cd5cd,37,2025-07-03T22:57:09.915082,2025-07-03T23:39:09.915082,Airport,89.38,cancelled
6b265259-08ac-48b7-bd45-643cbbe6fe4e,10,2025-07-04T14:57:09.915094,2025-07-04T15:05:09.915094,Downtown,72.78,no_show
f2c2e7e7-d93b-42c6-bae9-f195cf0fadc9,18,2025-07-05T06:57:09.915107,2025-07-05T07:42:09.915107,Downtown,23.02,no_show
9857ab19-96cf-4d37-9c8c-04a4c380b2cf,50,2025-07-05T00:57:09.915120,2025-07-05T01:56:09.915120,University,28.88,completed
1cd0778a-cdd9-4ad2-a805-01526bbddc7f,10,2025-07-04T07:57:09.915132,2025-07-04T08:39:09.915132,Downtown,27.26,completed
3ebeb0c8-1a14-4116-ad07-8a93efb8472f,47,2025-07-03T20:57:09.915145,2025-07-03T21:45:09.915145,Downtown,48.44,cancelled
154c3d01-499c-4e23-b109-2b8214ed2fb7,48,2025-07-05T04:57:09.915160,2025-07-05T05:29:09.915160,Mall,88.91,completed
97a9a39b-a971-4313-a6af-15a6426b2ffd,31,2025-07-05T12:57:09.915173,2025-07-05T13:53:09.915173,Mall,43.34,cancelled
5ee1aea7-86c5-434f-88d8-c7b518889db3,30,2025-07-05T03:57:09.915189,2025-07-05T04:25:09.915189,Airport,49.92,completed
dbf08ede-e768-41e9-be0e-f16ee2e56c9a,49,2025-07-05T09:57:09.915202,2025-07-05T10:21:09.915202,Stadium,12.07,completed
dbcfd048-a281-46a6-b1f9-6bdd912a28ce,35,2025-07-04T11:57:09.915215,2025-07-04T12:04:09.915215,Downtown,9.47,no_show
46b9eaaf-3379-4099-9d2d-383a202faea3,10,2025-07-03T18:57:09.915228,2025-07-03T19:33:09.915228,Airport,33.37,completed
11cfe7ed-16d2-4240-a065-17eba7862bf3,47,2025-07-04T21:57:09.915240,2025-07-04T22:35:09.915240,Airport,74.02,completed
a9c31960-6505-4ae9-aeec-e765ff62d632,8,2025-07-03T17:57:09.915254,2025-07-03T18:48:09.915254,University,45.96,cancelled
